prob_topic_0,prob_topic_1,prob_topic_2,prob_topic_3,prob_topic_6,prob_topic_7,prob_topic_8,prob_topic_9,original_index,placekeys_y,timestamps_y,sentiment score
0.9120546463650216,0.0,0.0404078109900521,0.0,0.0,0.0036585639887659,0.0,0.0,1000381.0,222-22d@63s-nq7-6rk,2021-02-24 16:21:07,0.1115740740740741
0.9140959294079776,5.3238594523765854e-104,0.0547510938130949,3.346735767044643e-104,1.8128189138848057e-103,0.0048951000466687,4.83849110006129e-104,1.660903814223482e-103,1000382.0,222-22d@63s-nq7-6rk,2020-03-01 21:42:49,0.2777777777777778
0.9140959294079776,5.3238594523765854e-104,0.0547510938130949,3.346735767044643e-104,1.8128189138848057e-103,0.0048951000466687,4.83849110006129e-104,1.660903814223482e-103,1000382.0,222-22d@63s-nq7-6rk,2020-03-01 21:42:49,0.2777777777777778
0.9423982356939168,3.2766378030361946e-15,2.5733327966232455e-12,2.0468355964508887e-15,3.3583304176310832e-15,7.028392199924776e-14,1.780568021661727e-15,2.915897720194652e-15,1000383.0,222-22d@63s-nq7-6rk,2024-05-08 15:46:48,0.35
0.9423982356939168,3.2766378030361946e-15,2.5733327966232455e-12,2.0468355964508887e-15,3.3583304176310832e-15,7.028392199924776e-14,1.780568021661727e-15,2.915897720194652e-15,1000383.0,222-22d@63s-nq7-6rk,2024-05-08 15:46:48,0.35
0.923054963355136,1.6864113406618323e-248,0.0535462113094956,1.060499910983909e-248,7.280710872987904e-248,0.0043173961449106,1.8041636262159777e-248,6.0332631751726185e-248,1000384.0,222-22d@63s-nq7-6rk,2022-05-30 11:45:33,0.3718614718614718
0.923054963355136,1.6864113406618323e-248,0.0535462113094956,1.060499910983909e-248,7.280710872987904e-248,0.0043173961449106,1.8041636262159777e-248,6.0332631751726185e-248,1000384.0,222-22d@63s-nq7-6rk,2022-05-30 11:45:33,0.3718614718614718
0.0114372062754713,0.0,0.0007654414204041,0.0,2.1481637115648907e-05,2.6036142215840385e-05,0.0,2.999677074176212e-05,1000385.0,222-22d@63s-nq7-6rk,2024-03-01 15:58:26,0.1733333333333333
0.0114372062754713,0.0,0.0007654414204041,0.0,2.1481637115648907e-05,2.6036142215840385e-05,0.0,2.999677074176212e-05,1000385.0,222-22d@63s-nq7-6rk,2024-03-01 15:58:26,0.1733333333333333
0.9375347876440888,4.440672445198828e-14,3.888504893403828e-11,2.7922683093725712e-14,4.7522206638580854e-14,9.16874831858511e-13,2.633337624161717e-14,4.1902391082680337e-14,1000386.0,222-22d@63s-nq7-6rk,2024-01-15 05:41:27,0.2875
0.9375347876440888,4.440672445198828e-14,3.888504893403828e-11,2.7922683093725712e-14,4.7522206638580854e-14,9.16874831858511e-13,2.633337624161717e-14,4.1902391082680337e-14,1000386.0,222-22d@63s-nq7-6rk,2024-01-15 05:41:27,0.2875
0.930867722805648,0.0,0.0486151176937378,0.0,0.0,0.0049672380081898,0.0,0.0,1000387.0,222-22d@63s-nq7-6rk,2023-12-27 15:08:11,0.3333333333333333
0.930867722805648,0.0,0.0486151176937378,0.0,0.0,0.0049672380081898,0.0,0.0,1000387.0,222-22d@63s-nq7-6rk,2023-12-27 15:08:11,0.3333333333333333
0.7012671392751837,1.4442580959844673e-262,0.0362653332268033,9.071855133109937e-263,4.149892476802805e-261,0.0022554389092621,2.0084787023804064e-262,2.0108691246519428e-261,1000388.0,222-22d@63s-nq7-6rk,2024-01-01 11:19:55,0.6166666666666667
0.7012671392751837,1.4442580959844673e-262,0.0362653332268033,9.071855133109937e-263,4.149892476802805e-261,0.0022554389092621,2.0084787023804064e-262,2.0108691246519428e-261,1000388.0,222-22d@63s-nq7-6rk,2024-01-01 11:19:55,0.6166666666666667
